,EVENT,BOUT,FIGHTER_RED,FIGHTER_BLUE,KD_RED,KD_BLUE,SIG_STR_LAND_RED,SIG_STR_ATT_RED,SIG_STR_LAND_BLUE,SIG_STR_ATT_BLUE,TOTAL_STR_LAND_RED,TOTAL_STR_ATT_RED,TOTAL_STR_LAND_BLUE,TOTAL_STR_ATT_BLUE,TD_RED,TD_ATT_RED,TD_BLUE,TD_ATT_BLUE,SUB_ATT_RED,SUB_ATT_BLUE,REV_RED,REV_BLUE,CTRL_TIME_RED(sec),CTRL_TIME-BLUE(sec),HEAD_LAND_RED,HEAD_ATT_RED,HEAD_LAND_BLUE,HEAD_ATT_BLUE,BODY_LAND_RED,BODY_ATT_RED,BODY_LAND_BLUE,BODY_ATT_BLUE,LEG_LAND_RED,LEG_ATT_RED,LEG_LAND_BLUE,LEG_ATT_BLUE,STD_STR_LAND_RED,STD_STR_ATT_RED,STD_STR_LAND_BLUE,STD_STR_ATT_BLUE,CLINCH_STR_LAND_RED,CLINCH_STR_ATT_RED,CLINCH_STR_LAND_BLUE,CLINCH_STR_ATT_BLUE,GRD_STR_LAND_RED,GRD_STR_ATT_RED,GRD_STR_LAND_BLUE,GRD_STR_ATT_BLUE,WIN_BY,Fight_Time_(sec),LAST_ROUND,FORMAT,WINNER,WeightClass
276,UFC 101: Declaration,Jesse Lennox vs Danillo Villefort,Jesse Lennox,Danillo Villefort,0,0,37,114,43,114,39,121,46,118,1,2,1,2,0,1,0,0,67,62,24,94,18,80,11,18,12,19,2,2,13,15,24,93,30,92,5,9,4,11,8,12,9,11,TKO - Doctor's Stoppage ,817,3,3,Jesse Lennox,Welterweight Bout
277,UFC 101: Declaration,George Sotiropoulos vs George Roop,George Sotiropoulos,George Roop,0,0,14,33,5,46,30,53,22,64,3,5,0,0,1,0,0,1,258,24,10,29,2,42,4,4,2,3,0,0,1,1,11,22,5,38,1,2,0,4,2,9,0,4,Submission ,419,2,3,George Sotiropoulos,Lightweight Bout
278,UFC 101: Declaration,Matthew Riddle vs Dan Cramer,Matthew Riddle,Dan Cramer,0,0,47,67,5,28,182,222,10,33,2,7,0,2,2,1,1,0,726,97,29,48,4,27,14,15,1,1,4,4,0,0,2,11,1,19,9,13,3,4,36,43,1,5,Decision - Unanimous ,900,3,3,Matthew Riddle,Welterweight Bout
279,UFC 101: Declaration,Alessio Sakara vs Thales Leites,Alessio Sakara,Thales Leites,0,0,24,83,22,102,25,84,35,120,0,0,4,12,0,0,1,0,33,161,18,75,15,95,6,8,1,1,0,0,6,6,22,78,14,81,0,0,0,2,2,5,8,19,Decision - Split ,900,3,3,Alessio Sakara,Middleweight Bout
280,UFC 101: Declaration,John Howard vs Tamdan McCrory,John Howard,Tamdan McCrory,0,0,19,37,11,46,58,78,44,83,5,7,2,6,1,1,1,2,507,182,5,19,8,42,5,6,2,3,9,12,1,1,8,21,5,33,0,0,3,3,11,16,3,10,Decision - Split ,900,3,3,John Howard,Welterweight Bout
281,UFC 101: Declaration,Kurt Pellegrino vs Josh Neer,Kurt Pellegrino,Josh Neer,0,0,21,48,24,48,105,148,65,91,3,5,0,0,0,1,0,1,738,33,17,42,20,42,4,5,2,3,0,1,2,3,10,20,8,31,0,0,6,6,11,28,10,11,Decision - Unanimous ,900,3,3,Kurt Pellegrino,Lightweight Bout
282,UFC 101: Declaration,Ricardo Almeida vs Kendall Grove,Ricardo Almeida,Kendall Grove,0,0,38,62,25,62,70,102,85,127,6,14,0,0,0,2,0,0,673,57,23,45,13,50,10,11,8,8,5,6,4,4,12,19,4,32,4,4,14,20,22,39,7,10,Decision - Unanimous ,900,3,3,Ricardo Almeida,Middleweight Bout
283,UFC 101: Declaration,Johny Hendricks vs Amir Sadollah,Johny Hendricks,Amir Sadollah,1,0,7,15,2,9,7,15,2,9,0,0,0,0,0,0,0,0,2,0,7,15,1,6,0,0,0,1,0,0,1,2,2,5,2,9,5,5,0,0,0,5,0,0,KO/TKO ,29,1,3,Johny Hendricks,Welterweight Bout
284,UFC 101: Declaration,Aaron Riley vs Shane Nelson,Aaron Riley,Shane Nelson,0,0,50,122,28,74,154,236,80,128,2,5,0,5,0,0,0,0,468,1,28,96,13,59,18,22,14,14,4,4,1,1,16,74,15,57,24,35,13,17,10,13,0,0,Decision - Unanimous ,900,3,3,Aaron Riley,Lightweight Bout
285,UFC 101: Declaration,Anderson Silva vs Forrest Griffin,Anderson Silva,Forrest Griffin,3,0,13,25,3,42,13,25,4,43,0,0,0,0,0,0,0,0,19,0,12,24,1,35,1,1,0,2,0,0,2,5,7,17,3,40,1,2,0,2,5,6,0,0,KO/TKO ,203,1,3,Anderson Silva,Light Heavyweight Bout
286,UFC 101: Declaration,BJ Penn vs Kenny Florian,BJ Penn,Kenny Florian,0,0,57,94,19,58,151,189,90,131,1,3,0,15,1,0,0,0,251,311,32,67,7,40,16,18,7,8,9,9,5,10,13,38,9,42,29,38,8,14,15,18,2,2,Submission ,1134,4,5,BJ Penn,UFC Lightweight Title Bout
287,UFC 100,Shannon Gugerty vs Matt Grice,Shannon Gugerty,Matt Grice,0,0,1,10,4,8,7,20,7,11,1,1,0,0,2,0,0,0,73,36,1,5,0,2,0,3,0,0,0,2,4,6,0,6,1,4,0,3,3,4,1,1,0,0,Submission ,156,1,3,Shannon Gugerty,Lightweight Bout
288,UFC 100,Tom Lawlor vs CB Dollaway,Tom Lawlor,CB Dollaway,0,0,0,1,1,5,0,1,4,8,0,0,0,0,1,0,0,0,0,21,0,1,1,5,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,Submission ,55,1,3,Tom Lawlor,Middleweight Bout
289,UFC 100,Dong Hyun Kim vs TJ Grant,Dong Hyun Kim,TJ Grant,0,0,29,59,22,44,82,117,33,57,4,5,1,5,1,0,1,0,625,139,25,55,7,23,3,3,12,16,1,1,3,5,5,19,8,27,4,4,11,14,20,36,3,3,Decision - Unanimous ,900,3,3,Dong Hyun Kim,Welterweight Bout
290,UFC 100,Jon Jones vs Jake O'Brien,Jon Jones,Jake O'Brien,0,0,25,87,11,68,25,87,11,68,0,0,0,4,1,0,0,0,34,3,11,63,11,68,6,8,0,0,8,16,0,0,24,86,11,67,1,1,0,1,0,0,0,0,Submission ,463,2,3,Jon Jones,Light Heavyweight Bout
291,UFC 100,Jim Miller vs Mac Danzig,Jim Miller,Mac Danzig,0,0,37,91,20,57,98,157,116,157,6,7,0,0,1,1,0,1,628,28,24,77,13,49,5,6,7,8,8,8,0,0,15,53,11,44,4,4,2,3,18,34,7,10,Decision - Unanimous ,900,3,3,Jim Miller,Lightweight Bout
292,UFC 100,Mark Coleman vs Stephan Bonnar,Mark Coleman,Stephan Bonnar,0,0,20,36,26,60,59,82,68,103,3,9,0,0,0,3,0,1,589,161,18,34,23,55,2,2,3,5,0,0,0,0,4,12,2,21,0,0,4,9,16,24,20,30,Decision - Unanimous ,900,3,3,Mark Coleman,Light Heavyweight Bout
293,UFC 100,Yoshihiro Akiyama vs Alan Belcher,Yoshihiro Akiyama,Alan Belcher,0,1,55,156,76,156,70,173,76,156,3,4,0,0,0,0,0,0,191,44,50,149,39,108,2,4,11,15,3,3,26,33,48,140,67,144,1,1,7,9,6,15,2,3,Decision - Split ,900,3,3,Yoshihiro Akiyama,Middleweight Bout
294,UFC 100,Dan Henderson vs Michael Bisping,Dan Henderson,Michael Bisping,1,0,29,98,22,109,29,98,22,109,0,0,0,1,0,0,0,0,27,6,17,83,16,100,7,10,2,5,5,5,4,4,20,84,20,105,8,13,2,4,1,1,0,0,KO/TKO ,500,2,3,Dan Henderson,Middleweight Bout
295,UFC 100,Georges St-Pierre vs Thiago Alves,Georges St-Pierre,Thiago Alves,1,0,59,128,30,162,148,225,72,206,10,12,0,0,1,0,0,0,794,80,35,96,14,133,9,12,4,8,15,20,12,21,44,105,19,132,1,1,4,10,14,22,7,20,Decision - Unanimous ,1500,5,5,Georges St-Pierre,UFC Welterweight Title Bout
296,UFC 100,Brock Lesnar vs Frank Mir,Brock Lesnar,Frank Mir,0,0,47,51,4,12,74,80,4,12,1,1,0,0,0,0,0,0,346,0,41,45,2,10,4,4,1,1,2,2,1,1,3,5,1,8,0,0,3,4,44,46,0,0,KO/TKO ,408,2,5,Brock Lesnar,UFC Heavyweight Title Bout
297,UFC 100,Jon Fitch vs Paulo Thiago,Jon Fitch,Paulo Thiago,0,0,15,34,5,11,127,151,13,21,4,4,0,2,1,5,0,0,741,83,9,24,3,9,2,2,1,1,4,8,1,1,4,22,2,7,3,3,2,2,8,9,1,2,Decision - Unanimous ,900,3,3,Jon Fitch,Welterweight Bout
298,The Ultimate Fighter: United States vs. United Kingdom Finale,Jason Dent vs Cameron Dollar,Jason Dent,Cameron Dollar,0,0,14,36,24,63,14,36,24,63,0,0,0,1,1,0,0,0,30,5,4,25,18,56,3,3,6,7,7,8,0,0,13,33,24,61,1,3,0,2,0,0,0,0,Submission ,286,1,3,Jason Dent,Lightweight Bout
299,The Ultimate Fighter: United States vs. United Kingdom Finale,Nick Osipczak vs Frank Lester,Nick Osipczak,Frank Lester,0,0,14,30,8,22,17,33,10,24,1,1,0,2,1,0,0,0,140,4,3,13,1,9,3,7,3,6,8,10,4,7,1,9,2,10,13,20,6,12,0,1,0,0,Submission ,220,1,3,Nick Osipczak,Welterweight Bout
300,The Ultimate Fighter: United States vs. United Kingdom Finale,Tomasz Drwal vs Mike Ciesnolevicz,Tomasz Drwal,Mike Ciesnolevicz,1,0,27,61,3,6,37,72,3,6,4,5,0,1,0,0,0,0,163,0,26,60,3,6,0,0,0,0,1,1,0,0,6,22,3,6,9,20,0,0,12,19,0,0,KO/TKO ,288,1,3,Tomasz Drwal,Light Heavyweight Bout
301,The Ultimate Fighter: United States vs. United Kingdom Finale,Brad Blackburn vs Edgar Garcia,Brad Blackburn,Edgar Garcia,0,0,66,162,39,185,66,162,39,185,0,1,1,3,1,0,0,0,6,7,36,116,29,173,11,19,7,9,19,27,3,3,63,155,36,181,3,7,3,4,0,0,0,0,Decision - Split ,900,3,3,Brad Blackburn,Welterweight Bout
302,The Ultimate Fighter: United States vs. United Kingdom Finale,Melvin Guillard vs Gleison Tibau,Melvin Guillard,Gleison Tibau,0,0,13,50,14,50,19,56,72,115,1,4,6,14,0,0,0,0,10,513,4,39,8,41,4,6,3,6,5,5,3,3,9,45,5,31,4,5,5,8,0,0,4,11,Decision - Split ,900,3,3,Melvin Guillard,Lightweight Bout
303,The Ultimate Fighter: United States vs. United Kingdom Finale,Joe Stevenson vs Nate Diaz,Joe Stevenson,Nate Diaz,0,0,27,47,6,29,49,71,58,86,8,14,1,2,1,4,1,2,637,136,5,25,4,26,4,4,0,1,18,18,2,2,2,7,4,21,5,10,1,5,20,30,1,3,Decision - Unanimous ,900,3,3,Joe Stevenson,Lightweight Bout
304,The Ultimate Fighter: United States vs. United Kingdom Finale,Ross Pearson vs Andre Winner,Ross Pearson,Andre Winner,0,0,74,129,46,86,108,164,95,136,0,7,0,2,0,0,0,0,227,361,37,84,21,54,27,35,15,21,10,10,10,11,23,57,6,39,51,72,40,47,0,0,0,0,Decision - Unanimous ,900,3,3,Ross Pearson,Ultimate Fighter 9 Lightweight Tournament Title Bout
305,The Ultimate Fighter: United States vs. United Kingdom Finale,Chris Lytle vs Kevin Burns,Chris Lytle,Kevin Burns,0,1,101,247,69,195,108,254,75,202,0,3,1,1,0,0,0,0,14,21,65,199,36,155,36,48,18,22,0,0,15,18,93,235,59,177,8,12,9,15,0,0,1,3,Decision - Unanimous ,900,3,3,Chris Lytle,Welterweight Bout
306,The Ultimate Fighter: United States vs. United Kingdom Finale,James Wilks vs DaMarques Johnson,James Wilks,DaMarques Johnson,0,0,17,29,13,21,33,47,26,35,2,2,0,0,8,0,0,0,136,76,11,22,11,18,2,3,1,2,4,4,1,1,6,12,3,9,9,14,4,5,2,3,6,7,Submission ,294,1,3,James Wilks,Ultimate Fighter 9 Welterweight Tournament Title Bout
307,The Ultimate Fighter: United States vs. United Kingdom Finale,Diego Sanchez vs Clay Guida,Diego Sanchez,Clay Guida,1,0,68,144,29,96,80,156,57,130,1,2,2,7,3,0,0,0,66,476,63,138,20,85,3,4,3,4,2,2,6,7,44,107,17,64,7,9,2,3,17,28,10,29,Decision - Split ,900,3,3,Diego Sanchez,Lightweight Bout
308,UFC 99: The Comeback,John Hathaway vs Rick Story,John Hathaway,Rick Story,0,0,31,85,21,67,102,159,47,94,4,10,4,4,3,5,1,3,410,246,9,53,9,50,12,20,11,16,10,12,1,1,14,56,11,45,14,23,5,9,3,6,5,13,Decision - Unanimous ,900,3,3,John Hathaway,Welterweight Bout
309,UFC 99: The Comeback,Stefan Struve vs Denis Stojnic,Stefan Struve,Denis Stojnic,0,0,4,6,16,60,37,43,36,85,0,1,0,0,7,0,1,0,128,288,1,2,14,58,3,4,2,2,0,0,0,0,3,5,0,5,1,1,0,1,0,0,16,54,Submission ,457,2,3,Stefan Struve,Heavyweight Bout
310,UFC 99: The Comeback,Paul Kelly vs Rolando Delgado,Paul Kelly,Rolando Delgado,0,0,32,74,14,28,90,134,42,59,1,1,1,5,2,3,2,1,474,243,27,68,6,16,2,2,6,9,3,4,2,3,2,22,10,24,0,1,2,2,30,51,2,2,Decision - Unanimous ,900,3,3,Paul Kelly,Lightweight Bout
311,UFC 99: The Comeback,Paul Taylor vs Peter Sobotta,Paul Taylor,Peter Sobotta,0,0,46,102,18,39,80,136,19,40,0,0,2,7,0,0,0,0,273,128,16,55,5,22,1,8,4,5,29,39,9,12,42,92,17,38,1,2,1,1,3,8,0,0,Decision - Unanimous ,900,3,3,Paul Taylor,Welterweight Bout
312,UFC 99: The Comeback,Dennis Siver vs Dale Hartt,Dennis Siver,Dale Hartt,0,0,8,23,5,16,16,31,5,16,0,0,1,1,2,0,0,0,71,29,4,18,1,12,0,0,0,0,4,5,4,4,6,20,5,16,0,0,0,0,2,3,0,0,Submission ,203,1,3,Dennis Siver,Lightweight Bout
313,UFC 99: The Comeback,Terry Etim vs Justin Buchholz,Terry Etim,Justin Buchholz,0,1,27,50,23,66,31,54,43,86,0,0,0,1,3,0,1,0,104,116,13,33,18,56,4,7,3,3,10,10,2,7,16,34,9,38,11,15,7,8,0,1,7,20,Submission ,458,2,3,Terry Etim,Lightweight Bout
314,UFC 99: The Comeback,Dan Hardy vs Marcus Davis,Dan Hardy,Marcus Davis,1,0,28,61,19,41,73,109,104,133,1,1,2,6,0,3,0,0,266,364,14,43,11,29,7,10,4,8,7,8,4,4,12,33,12,30,10,15,3,5,6,13,4,6,Decision - Split ,900,3,3,Dan Hardy,Welterweight Bout
315,UFC 99: The Comeback,Spencer Fisher vs Caol Uno,Spencer Fisher,Caol Uno,0,0,62,85,24,47,77,100,51,77,1,2,3,15,0,0,0,1,186,433,12,31,12,33,41,43,3,4,9,11,9,10,10,22,7,22,40,51,9,12,12,12,8,13,Decision - Unanimous ,900,3,3,Spencer Fisher,Lightweight Bout
316,UFC 99: The Comeback,Mike Swick vs Ben Saunders,Mike Swick,Ben Saunders,1,0,10,35,17,31,75,108,29,43,1,1,0,1,1,0,0,0,327,38,8,32,1,10,2,3,11,15,0,0,5,6,4,18,5,14,4,11,12,17,2,6,0,0,KO/TKO ,527,2,3,Mike Swick,Welterweight Bout
317,UFC 99: The Comeback,Mirko Filipovic vs Mostapha Al-Turk,Mirko Filipovic,Mostapha Al-Turk,1,0,16,35,7,25,18,37,7,25,1,1,0,2,0,0,0,0,15,5,15,34,2,19,1,1,0,0,0,0,5,6,11,23,7,25,3,6,0,0,2,6,0,0,KO/TKO ,186,1,3,Mirko Filipovic,Heavyweight Bout
318,UFC 99: The Comeback,Cain Velasquez vs Cheick Kongo,Cain Velasquez,Cheick Kongo,0,0,29,53,21,34,261,320,42,56,7,10,1,3,2,0,0,0,780,51,23,46,11,24,6,7,8,8,0,0,2,2,2,12,8,17,1,2,9,11,26,39,4,6,Decision - Unanimous ,900,3,3,Cain Velasquez,Heavyweight Bout
319,UFC 99: The Comeback,Rich Franklin vs Wanderlei Silva,Rich Franklin,Wanderlei Silva,0,0,52,150,38,137,67,167,55,157,1,2,1,1,0,0,0,0,78,92,32,125,26,118,13,17,4,6,7,8,8,13,45,136,28,119,4,7,8,13,3,7,2,5,Decision - Unanimous ,900,3,3,Rich Franklin,Catch Weight Bout
320,UFC 98: Evans vs Machida,George Roop vs David Kaplan,George Roop,David Kaplan,0,0,62,226,50,105,133,302,98,158,0,0,5,14,0,0,0,0,0,314,47,201,10,55,7,16,5,8,8,9,35,42,57,218,48,101,3,6,1,3,2,2,1,1,Decision - Split ,900,3,3,George Roop,Lightweight Bout
321,UFC 98: Evans vs Machida,Yoshiyuki Yoshida vs Brandon Wolff,Yoshiyuki Yoshida,Brandon Wolff,0,0,4,6,2,5,4,6,4,7,0,0,0,1,1,0,1,0,67,32,0,1,0,3,4,4,2,2,0,1,0,0,0,2,1,4,4,4,1,1,0,0,0,0,Submission ,144,1,3,Yoshiyuki Yoshida,Welterweight Bout
322,UFC 98: Evans vs Machida,Krzysztof Soszynski vs Andre Gusmao,Krzysztof Soszynski,Andre Gusmao,1,0,18,50,17,33,18,50,18,34,0,0,0,0,0,0,0,0,16,3,15,46,3,13,0,1,8,14,3,3,6,6,14,46,13,28,2,2,4,5,2,2,0,0,KO/TKO ,197,1,3,Krzysztof Soszynski,Light Heavyweight Bout
323,UFC 98: Evans vs Machida,Kyle Bradley vs Phillipe Nover,Kyle Bradley,Phillipe Nover,0,0,7,11,3,11,7,11,3,11,1,1,0,0,0,0,0,0,9,0,4,7,1,7,3,4,1,1,0,0,1,3,3,6,2,10,1,1,1,1,3,4,0,0,KO/TKO ,63,1,3,Kyle Bradley,Lightweight Bout
324,UFC 98: Evans vs Machida,Tim Hague vs Pat Barry,Tim Hague,Pat Barry,0,0,0,5,3,11,2,8,3,11,1,1,0,0,1,0,0,0,44,0,0,5,3,11,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,Submission ,102,1,3,Tim Hague,Heavyweight Bout
325,UFC 98: Evans vs Machida,Brock Larson vs Mike Pyle,Brock Larson,Mike Pyle,0,0,4,10,1,4,13,19,3,6,1,1,0,0,1,0,0,0,128,0,2,8,1,1,2,2,0,0,0,0,0,3,0,3,0,3,0,0,1,1,4,7,0,0,Submission ,186,1,3,Brock Larson,Welterweight Bout
326,UFC 98: Evans vs Machida,Frankie Edgar vs Sean Sherk,Frankie Edgar,Sean Sherk,0,0,74,191,27,204,76,193,30,207,1,7,1,3,1,0,0,0,45,25,44,152,22,197,22,25,3,5,8,14,2,2,68,184,25,198,6,7,2,6,0,0,0,0,Decision - Unanimous ,900,3,3,Frankie Edgar,Lightweight Bout
327,UFC 98: Evans vs Machida,Chael Sonnen vs Dan Miller,Chael Sonnen,Dan Miller,0,0,36,61,9,21,133,166,32,46,3,5,0,0,0,2,0,0,832,1,26,51,6,16,2,2,2,3,8,8,1,2,8,12,6,16,0,0,3,5,28,49,0,0,Decision - Unanimous ,900,3,3,Chael Sonnen,Middleweight Bout
328,UFC 98: Evans vs Machida,Drew McFedries vs Xavier Foupa-Pokam,Drew McFedries,Xavier Foupa-Pokam,2,0,8,12,0,0,8,12,0,0,0,0,0,0,0,0,0,0,10,0,8,12,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,0,0,3,6,0,0,KO/TKO ,37,1,3,Drew McFedries,Middleweight Bout
329,UFC 98: Evans vs Machida,Matt Hughes vs Matt Serra,Matt Hughes,Matt Serra,0,1,34,58,14,41,79,106,36,63,3,5,1,1,0,0,0,0,495,53,14,37,9,28,18,18,3,11,2,3,2,2,11,28,10,34,5,6,1,1,18,24,3,6,Decision - Unanimous ,900,3,3,Matt Hughes,Welterweight Bout
330,UFC 98: Evans vs Machida,Lyoto Machida vs Rashad Evans,Lyoto Machida,Rashad Evans,3,0,28,46,4,24,37,58,5,26,0,2,0,0,0,0,0,0,30,0,17,33,2,20,5,7,1,1,6,6,1,3,24,37,4,23,2,4,0,1,2,5,0,0,KO/TKO ,537,2,5,Lyoto Machida,UFC Light Heavyweight Title Bout
331,UFC 97: Redemption,Eliot Marshall vs Vinny Magalhaes,Eliot Marshall,Vinny Magalhaes,0,0,44,164,34,148,45,165,36,150,0,0,2,3,0,0,0,0,0,66,23,136,21,126,6,13,10,15,15,15,3,7,44,164,25,125,0,0,0,3,0,0,9,20,Decision - Unanimous ,900,3,3,Eliot Marshall,Light Heavyweight Bout
332,UFC 97: Redemption,TJ Grant vs Ryo Chonan,TJ Grant,Ryo Chonan,0,0,34,76,31,75,98,149,53,101,3,4,2,2,0,0,1,3,203,549,24,63,27,71,5,7,1,1,5,6,3,3,15,49,13,32,13,17,1,3,6,10,17,40,Decision - Split ,900,3,3,TJ Grant,Welterweight Bout
333,UFC 97: Redemption,Mark Bocek vs David Bielkheden,Mark Bocek,David Bielkheden,0,0,20,43,4,5,45,68,5,6,1,2,0,0,1,0,0,0,240,22,17,40,0,1,2,2,1,1,1,1,3,3,0,1,1,2,4,4,3,3,16,38,0,0,Submission ,297,1,3,Mark Bocek,Lightweight Bout
334,UFC 97: Redemption,Ed Herman vs David Loiseau,Ed Herman,David Loiseau,0,0,71,84,6,16,189,210,8,18,5,9,0,0,0,0,0,0,715,34,25,36,4,14,46,48,2,2,0,0,0,0,0,2,5,12,18,18,1,3,53,64,0,1,Decision - Unanimous ,900,3,3,Ed Herman,Middleweight Bout
335,UFC 97: Redemption,Nate Quarry vs Jason MacDonald,Nate Quarry,Jason MacDonald,0,0,16,34,1,1,29,47,3,5,1,1,0,1,0,0,0,0,107,27,15,33,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,15,32,0,0,KO/TKO ,147,1,3,Nate Quarry,Middleweight Bout
336,UFC 97: Redemption,Denis Kang vs Xavier Foupa-Pokam,Denis Kang,Xavier Foupa-Pokam,0,0,31,65,23,53,103,141,32,62,5,6,0,0,1,0,0,1,480,6,25,55,8,34,6,10,12,15,0,0,3,4,9,34,18,45,3,7,4,6,19,24,1,2,Decision - Unanimous ,900,3,3,Denis Kang,Middleweight Bout
337,UFC 97: Redemption,Luiz Cane vs Steve Cantwell,Luiz Cane,Steve Cantwell,0,0,87,223,69,189,87,223,69,189,0,1,0,0,0,0,0,0,13,2,66,198,37,151,19,23,16,18,2,2,16,20,82,216,68,188,5,7,1,1,0,0,0,0,Decision - Unanimous ,900,3,3,Luiz Cane,Light Heavyweight Bout
338,UFC 97: Redemption,Cheick Kongo vs Antoni Hardonk,Cheick Kongo,Antoni Hardonk,0,0,53,84,9,20,80,117,9,20,2,3,0,0,0,0,0,0,300,0,24,51,1,11,9,9,2,3,20,24,6,6,16,33,9,20,13,13,0,0,24,38,0,0,KO/TKO ,449,2,3,Cheick Kongo,Heavyweight Bout
339,UFC 97: Redemption,Krzysztof Soszynski vs Brian Stann,Krzysztof Soszynski,Brian Stann,0,0,3,11,8,18,10,18,14,24,2,2,0,0,2,0,0,0,107,9,0,5,4,13,2,4,1,1,1,2,3,4,3,9,4,13,0,2,4,5,0,0,0,0,Submission ,233,1,3,Krzysztof Soszynski,Light Heavyweight Bout
340,UFC 97: Redemption,Mauricio Rua vs Chuck Liddell,Mauricio Rua,Chuck Liddell,1,0,24,32,8,37,25,34,8,37,0,1,1,1,0,0,0,0,26,21,14,22,8,35,2,2,0,0,8,8,0,2,13,21,7,36,4,4,1,1,7,7,0,0,KO/TKO ,268,1,3,Mauricio Rua,Light Heavyweight Bout
341,UFC 97: Redemption,Sam Stout vs Matt Wiman,Sam Stout,Matt Wiman,1,0,62,186,46,104,87,219,61,119,0,0,4,11,0,2,1,0,161,267,31,149,30,82,22,24,6,10,9,13,10,12,52,165,41,96,6,9,2,3,4,12,3,5,Decision - Unanimous ,900,3,3,Sam Stout,Lightweight Bout
342,UFC 97: Redemption,Anderson Silva vs Thales Leites,Anderson Silva,Thales Leites,0,0,94,139,10,54,106,155,18,64,0,0,1,14,0,0,0,0,165,158,35,71,3,42,8,11,1,5,51,57,6,7,66,106,10,51,4,4,0,1,24,29,0,2,Decision - Unanimous ,1500,5,5,Anderson Silva,UFC Middleweight Title Bout
343,UFC Fight Night: Condit vs Kampmann,Aaron Simpson vs Tim McKenzie,Aaron Simpson,Tim McKenzie,1,0,16,27,1,4,27,40,2,5,1,1,0,0,0,0,0,0,66,0,11,22,1,4,3,3,0,0,2,2,0,0,3,5,1,4,2,2,0,0,11,20,0,0,KO/TKO ,100,1,3,Aaron Simpson,Middleweight Bout
344,UFC Fight Night: Condit vs Kampmann,Rob Kimmons vs Joe Vedepo,Rob Kimmons,Joe Vedepo,0,0,7,15,4,12,13,21,12,20,0,0,1,1,2,0,0,0,10,63,5,12,4,11,1,2,0,1,1,1,0,0,4,9,3,9,3,6,1,3,0,0,0,0,Submission ,114,1,3,Rob Kimmons,Middleweight Bout
345,UFC Fight Night: Condit vs Kampmann,Jorge Rivera vs Nissen Osterneck,Jorge Rivera,Nissen Osterneck,1,0,29,48,35,70,61,85,74,110,4,8,1,8,0,1,1,1,424,291,13,29,11,43,10,12,14,16,6,7,10,11,7,18,10,28,17,21,19,28,5,9,6,14,Decision - Split ,900,3,3,Jorge Rivera,Middleweight Bout
346,UFC Fight Night: Condit vs Kampmann,Tim Credeur vs Nick Catone,Tim Credeur,Nick Catone,0,0,9,39,19,37,10,40,37,56,0,0,3,3,7,0,0,0,24,331,6,34,14,29,2,4,4,7,1,1,1,1,7,36,8,22,2,3,0,0,0,0,11,15,Submission ,525,2,3,Tim Credeur,Middleweight Bout
347,UFC Fight Night: Condit vs Kampmann,Brock Larson vs Jesse Sanders,Brock Larson,Jesse Sanders,0,0,13,20,0,3,30,40,0,3,1,2,0,0,1,0,0,0,87,0,13,20,0,2,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,13,18,0,0,Submission ,121,1,3,Brock Larson,Welterweight Bout
348,UFC Fight Night: Condit vs Kampmann,Ricardo Almeida vs Matt Horwich,Ricardo Almeida,Matt Horwich,0,0,41,67,25,39,79,107,52,66,9,15,0,2,1,3,0,0,501,124,32,56,3,14,9,10,13,14,0,1,9,11,25,43,11,19,5,8,14,20,11,16,0,0,Decision - Unanimous ,900,3,3,Ricardo Almeida,Middleweight Bout
349,UFC Fight Night: Condit vs Kampmann,Gleison Tibau vs Jeremy Stephens,Gleison Tibau,Jeremy Stephens,0,0,7,20,23,40,46,65,40,57,5,13,0,0,3,0,0,0,607,45,5,18,8,23,1,1,9,9,1,1,6,8,3,12,5,17,2,2,14,17,2,6,4,6,Decision - Unanimous ,900,3,3,Gleison Tibau,Lightweight Bout
350,UFC Fight Night: Condit vs Kampmann,Cole Miller vs Junie Browning,Cole Miller,Junie Browning,0,0,3,16,1,3,5,18,1,3,0,0,0,1,1,0,0,0,0,66,1,13,0,2,2,3,1,1,0,0,0,0,2,14,1,3,1,2,0,0,0,0,0,0,Submission ,118,1,3,Cole Miller,Lightweight Bout
351,UFC Fight Night: Condit vs Kampmann,Tyson Griffin vs Rafael Dos Anjos,Tyson Griffin,Rafael Dos Anjos,0,0,69,213,26,134,101,245,29,137,1,4,0,1,0,3,0,1,171,5,40,174,18,120,14,22,4,8,15,17,4,6,56,190,23,126,4,8,3,8,9,15,0,0,Decision - Unanimous ,900,3,3,Tyson Griffin,Lightweight Bout
352,UFC Fight Night: Condit vs Kampmann,Ryan Bader vs Carmelo Marrero,Ryan Bader,Carmelo Marrero,0,0,24,56,9,43,87,122,20,55,5,7,0,0,2,0,0,0,606,61,17,46,6,37,1,4,0,3,6,6,3,3,9,30,8,37,1,3,0,4,14,23,1,2,Decision - Unanimous ,900,3,3,Ryan Bader,Light Heavyweight Bout
